;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
Código da Escola;Nome da Escola;Loclização;Unidade da Federação;Município
;;;;
;;;;
PK_COD_ENTIDADE;Nome_Escola;Localizacao;UF;Municipio
43182640;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DIONEA SOARES;Urbana;Rio Grande do Sul;CACAPAVA DO SUL
43182658;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEDACINHO DE GENTE;Urbana;Rio Grande do Sul;CACAPAVA DO SUL
43182666;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DONA IRACEMA CIDADE;Urbana;Rio Grande do Sul;CACAPAVA DO SUL
43182674;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL EVA SALDANHA;Urbana;Rio Grande do Sul;CACAPAVA DO SUL
43182682;ESCOLA MUNICIPAL DE EDUCACAO INFAN NILZA TORRES DORNELES;Urbana;Rio Grande do Sul;CACAPAVA DO SUL
43182690;E M E F LUIZ CLAUDIO MAGNANTE;Urbana;Rio Grande do Sul;CAPAO DA CANOA
43182704;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEIXINHO DOURADO;Urbana;Rio Grande do Sul;PALMARES DO SUL
43182712;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL LULUZINHA;Urbana;Rio Grande do Sul;PALMARES DO SUL
43182720;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CRIANCA FELIZ;Rural;Rio Grande do Sul;PALMARES DO SUL
43182739;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MUNDO NOVO;Urbana;Rio Grande do Sul;CAPAO DA CANOA
43182747;EMEI RECANTO DOS BAIXINHOS;Urbana;Rio Grande do Sul;CAPAO DA CANOA
43182755;EMEI PROFESSORA EDIANE SILVEIRA MENOTI;Urbana;Rio Grande do Sul;CAPAO DA CANOA
43182763;ESC MUN ED INFA CACHINHOS DE OURO;Rural;Rio Grande do Sul;MULITERNO
43182771;ESC DE EDUC ESPECIAL EU POSSO SER FELIZ;Urbana;Rio Grande do Sul;CAIBATE
43182780;EMEI MORANGUINHO;Urbana;Rio Grande do Sul;CAIBATE
43182798;ESCOLA DE EDUCACAO ESPECIAL APRENDENDO A SER FELIZ - APAE;Urbana;Rio Grande do Sul;CIRIACO
43182801;ESC MUN ENS FUND CONSTANTINO MACHADO PEREIRA;Urbana;Rio Grande do Sul;BARRACAO
43182810;ESC MUN EDUC INFANTIL PINGO DE GENTE;Urbana;Rio Grande do Sul;ARATIBA
43182828;ESC MUN ENS FUN PAULO FREIRE;Rural;Rio Grande do Sul;PINHAL GRANDE
43182836;EMEI MENINO JESUS;Urbana;Rio Grande do Sul;ROQUE GONZALES
43182844;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEDACINHO DO CEU;Urbana;Rio Grande do Sul;VANINI
43182852;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CANTINHO DO CEU;Urbana;Rio Grande do Sul;PORTO XAVIER
43182860;ESCOLA TECNICA META;Urbana;Rio Grande do Sul;PORTO ALEGRE
43182879;ESC MUN ED INFA JOCIANE CASAROTTO DOS SANTOS-FOFA;Urbana;Rio Grande do Sul;ENTRE-IJUIS
43182887;EMEI GENTE INOCENTE;Urbana;Rio Grande do Sul;RESTINGA SECA
43182909;ESC MUN ENS FUN MARIA EMILIA DE PAULA;Urbana;Rio Grande do Sul;SAO LEOPOLDO
43182917;ESC MUN DE EDUC INFANTIL FATIA DO SOL;Urbana;Rio Grande do Sul;SANTO ANTONIO DA PATRULHA
43182925;ESC MUN EDUC INF PINGUINHO DE GENTE;Urbana;Rio Grande do Sul;SANTO ANTONIO DA PATRULHA
43182933;ESC MUN DE EDUC INFANTIL SONECA;Urbana;Rio Grande do Sul;SANTO ANTONIO DA PATRULHA
43182941;ESC MUN ED INF MORANGUINHO;Urbana;Rio Grande do Sul;SANTO ANTONIO DA PATRULHA
43182950;ESC MUN EDUC INFANTIL BEM-ME-QUER;Rural;Rio Grande do Sul;SANTO ANTONIO DA PATRULHA
43182968;ESC MUN ENS FUN NOSSA SENHORA APARECIDA;Urbana;Rio Grande do Sul;ANTONIO PRADO
43182976;ESC MUN ENS FUN PADRE JOAO SCHIAVO;Urbana;Rio Grande do Sul;CAXIAS DO SUL
43182984;ESC MUNICIPAL DE EDUCACAO INFANTIL PARAISO DA CRIANCA;Urbana;Rio Grande do Sul;SAO MIGUEL DAS MISSOES
43182992;ESC MUN DE ENS FUND PAULO FREIRE;Urbana;Rio Grande do Sul;CAXIAS DO SUL
43183018;EMEF MARIO QUINTANA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43183026;CENTRO ED INFAN MINI MUNDO;Urbana;Rio Grande do Sul;MAMPITUBA
43183034;ESCOLA DE ENSINO MEDIO SALVADOR JESUS CRISTO;Urbana;Rio Grande do Sul;ALVORADA
43183042;ESCOLA DE ENS SUPLETIVO CEPSFLORS;Urbana;Rio Grande do Sul;GRAVATAI
43183050;ESC MUN ED INFA MAE DE DEUS;Urbana;Rio Grande do Sul;BOM PRINCIPIO
43183069;54 EEI CASA DA CRIANCA ALGODAO DOCE;Urbana;Rio Grande do Sul;PORTO ALEGRE
43183077;ESC MUN ENS FUND JANGO BORGES;Rural;Rio Grande do Sul;ITAPUCA
43183085;ESC MUN ENS FUN SANTO INACIO DE LOYOLA;Urbana;Rio Grande do Sul;SALVADOR DO SUL
43183093;ESC MUN ED INFA VO ASSUNTA;Urbana;Rio Grande do Sul;SALVADOR DO SUL
43183115;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PINTANDO 7;Urbana;Rio Grande do Sul;PALMARES DO SUL
43183123;ESC MUN ENS FUN ESC DR NILO CORREA DA FONSECA;Rural;Rio Grande do Sul;RIO GRANDE
43183131;ESC MUN EDUC ESP MARIA LUCIA LUZZARDI;Urbana;Rio Grande do Sul;RIO GRANDE
43183140;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA MARIA DA GRACA REYES;Rural;Rio Grande do Sul;RIO GRANDE
43183158;EMEI LYONS CLUBE RIO GRANDE -CASSINO;Urbana;Rio Grande do Sul;RIO GRANDE
43183166;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL VOVO ZOQUINHA;Urbana;Rio Grande do Sul;RIO GRANDE
43183174;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA EVA MANN;Urbana;Rio Grande do Sul;RIO GRANDE
43183182;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL VILA DA QUINTA;Urbana;Rio Grande do Sul;RIO GRANDE
43183190;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL TIA LUIZINHA;Urbana;Rio Grande do Sul;RIO GRANDE
43183204;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CASTELO BRANCO;Urbana;Rio Grande do Sul;RIO GRANDE
43183212;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL SANTA RITA;Urbana;Rio Grande do Sul;CAMPO NOVO
43183220;ESC MUNIC DE EDUCAC INFANTIL BAIRRO COXILHA;Urbana;Rio Grande do Sul;SANTA VITORIA DO PALMAR
43183239;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL VILA NOVA;Urbana;Rio Grande do Sul;SANTA VITORIA DO PALMAR
43183247;ESC MUN EDUCACAO INFANTIL CENTRAL;Urbana;Rio Grande do Sul;SANTA VITORIA DO PALMAR
43183263;ESC MUN DE EDUCACAO INFANTIL VILA JACINTO;Urbana;Rio Grande do Sul;SANTA VITORIA DO PALMAR
43183271;ESCOLA MUNICIPAL EDUCACAO INFANTIL MUTIRAO;Urbana;Rio Grande do Sul;SANTA VITORIA DO PALMAR
43183280;ESC MUN EDUCACAO INFANTIL BAIRRO BRASILIANO;Urbana;Rio Grande do Sul;SANTA VITORIA DO PALMAR
43183301;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DONATOS;Urbana;Rio Grande do Sul;SANTA VITORIA DO PALMAR
43183310;CRECHE E CASA DA CRIANCA MANSAO DA PAZ;Urbana;Rio Grande do Sul;RIO GRANDE
43183336;CASA DA CRIANCA DR AUGUSTO DUPRAT;Urbana;Rio Grande do Sul;RIO GRANDE
43183344;COLEGIO ALTERNATIVO;Urbana;Rio Grande do Sul;RIO GRANDE
43183352;ESC EDUCACAO BASICA EDUCAR POSITIVO;Urbana;Rio Grande do Sul;SANTA VITORIA DO PALMAR
43183360;ESCOLA ENSINO FUNDAMENTAL E MEDIO APRENDIZAGEM E CIDADANIA;Urbana;Rio Grande do Sul;RIO GRANDE
43183395;ESC DE EDUC ESP SONHO MEU;Rural;Rio Grande do Sul;INDEPENDENCIA
43183441;ESCOLA DE ENSINO MEDIO MAUA-CAXIAS;Urbana;Rio Grande do Sul;CAXIAS DO SUL
43183450;ESC MUN EDUC INF PARAISO;Urbana;Rio Grande do Sul;ESTRELA
43183468;ESC MUN ENS FUND LAURO MATHIAS MULLER;Urbana;Rio Grande do Sul;LAJEADO
43183476;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL AMIGUINHOS DA NATUREZA;Urbana;Rio Grande do Sul;RELVADO
43183484;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL GIRASSOL;Urbana;Rio Grande do Sul;ANTA GORDA
43183492;APAE ESCOLA DE EDUCACAO ESPECIAL NOVO HORIZONTE;Urbana;Rio Grande do Sul;VICTOR GRAEFF
43183514;ESC MUN ED INFA SEMENTINHA DO AMANHA;Urbana;Rio Grande do Sul;PONTAO
43183522;INSTITUTO DINAMICO;Urbana;Rio Grande do Sul;TRES DE MAIO
43183530;ESC MUN ENS FUND SANTA FE;Rural;Rio Grande do Sul;CANDIOTA
43183549;EMEF VALENTIN TRAMONTINA;Urbana;Rio Grande do Sul;GARIBALDI
43183557;ESC MUN ED INFA ARTHUR MILTON ARNOLD;Urbana;Rio Grande do Sul;CARAZINHO
43183565;CREC MUNICIPAL BERTHOLDO HENRIQUE VON MUHLEN;Urbana;Rio Grande do Sul;SAO PEDRO DO SUL
43183573;EMEF PEDRO DE QUADRO BITTENCOURT;Urbana;Rio Grande do Sul;ESTANCIA VELHA
43183581;NUCLEO MUNICIPAL DE EDUCACAO DE JOVENS E ADULTOS;Urbana;Rio Grande do Sul;CAMPO BOM
43183590;C MUN ENS SUPLE GRAMADO;Urbana;Rio Grande do Sul;GRAMADO
43183603;QI INFORMATICA - ESC EDUC PROFISSIONAL;Urbana;Rio Grande do Sul;CAXIAS DO SUL
43183611;ESC MUN ED INFANTIL ROSA M CHAMUM BERNARDI;Urbana;Rio Grande do Sul;TUPANCIRETA
43183620;ESC MUN ED INF CARMEN BOPP;Urbana;Rio Grande do Sul;TUPANCIRETA
43183638;ESCOLA DE EDUCACAO ESPECIAL SANTA CLARA;Urbana;Rio Grande do Sul;TUPANCIRETA
43183646;UNIDADE ENSINO ESC MUN DE EDUC INFANTIL DR MARIO GOMES LAGO;Urbana;Rio Grande do Sul;TUPANCIRETA
43183654;EMEI VO JUSTINA ROSSATO;Urbana;Rio Grande do Sul;FORTALEZA DOS VALOS
43183670;ESC MUN ED INFAN SONHO E FANTASIA;Urbana;Rio Grande do Sul;IPE
43183689;ESC MUN FUN MIGUEL PAZ;Rural;Rio Grande do Sul;LAVRAS DO SUL
43183697;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ALBINO VENZO;Urbana;Rio Grande do Sul;BRAGA
43183700;EMEI ROMANA GONCALVES ALVES;Urbana;Rio Grande do Sul;SAPUCAIA DO SUL
43183719;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEDACINHO DO CEU;Urbana;Rio Grande do Sul;ESTEIO
43183727;ESC MUN ED INFA RAIO DE SOL;Urbana;Rio Grande do Sul;ESTEIO
43183735;ESC MUN DE EDUC INFANTIL PIMPOLHOS DA SERRA;Urbana;Rio Grande do Sul;BOQUEIRAO DO LEAO
43183743;ESC MUN EDUC INF AQUARELA;Urbana;Rio Grande do Sul;VALE DO SOL
43183751;EMEI CRIANCA FELIZ;Urbana;Rio Grande do Sul;TRIUNFO
43183760;EMEI AMOR PERFEITO;Urbana;Rio Grande do Sul;TRIUNFO
43183778;CENTRO EDUCACIONAL DOM;Urbana;Rio Grande do Sul;ERECHIM
43183786;ESC MUN ENS FUN GENERAL CAMARA;Rural;Rio Grande do Sul;BOA VISTA DO SUL
43183816;ESC MUN EDUC INFANTIL VO ENEDINA;Urbana;Rio Grande do Sul;NOVA SANTA RITA
43183824;ESCOLA EDUCACAO ESPECIAL SANTO ANTONIO;Urbana;Rio Grande do Sul;SAO JOSE DO NORTE
43183832;ESC MUN DE EDUC INF SEVERINA TRASSANTE COLLARES;Urbana;Rio Grande do Sul;SAO GABRIEL
43183840;ESC MUN DE EDUC INFANTIL SANTA CLARA;Urbana;Rio Grande do Sul;SAO GABRIEL
43183859;ESC MUN DE EDUC INFANTIL ANADIR FRANCA LAUREANO;Urbana;Rio Grande do Sul;SAO GABRIEL
43183867;ESC MUN DE EDUC INFANTIL CASA DA CRIANCA TRINDADE;Urbana;Rio Grande do Sul;SAO GABRIEL
43183875;ESC MUN DE EDUC INF TIA SUELY BARBOSA DE ABREU;Urbana;Rio Grande do Sul;SAO GABRIEL
43183883;ESC MUN DE EDUC INFANTIL MENINO JESUS - CAIC;Urbana;Rio Grande do Sul;SAO GABRIEL
43183891;EMEI FAVO DE MEL;Urbana;Rio Grande do Sul;NOVO HAMBURGO
43183905;ESCOLA TECNICA FACCENTRO NH;Urbana;Rio Grande do Sul;NOVO HAMBURGO
43183921;ESC MUN ED INF MALDA EREDA MULLER - PEDACINHO DO CEU;Urbana;Rio Grande do Sul;IVOTI
43183930;CENTRO MUNICIPAL DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO PROFESSORA FLAVIA MARIA BRITO;Urbana;Rio Grande do Sul;PAROBE
43183948;ESC MUN ED INFA MEU CANTINHO;Rural;Rio Grande do Sul;SAO SEBASTIAO DO CAI
43183956;APAE - MORRO REDONDO;Urbana;Rio Grande do Sul;MORRO REDONDO
43183964;E M DE ENS FUND E ED INF VERA MARIA DE A MOREIRA;Urbana;Rio Grande do Sul;PIRATINI
43183972;POLO DE EDUCACAO INFANTIL;Urbana;Rio Grande do Sul;HERVAL
43183980;ESC MUN ED INF FLORESCER VALES;Rural;Rio Grande do Sul;DOIS LAJEADOS
43183999;APAE ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;Urbana;Rio Grande do Sul;TRINDADE DO SUL
43184006;ESC MUN ENS FUN SAO VERGILIO;Rural;Rio Grande do Sul;HERVAL
43184030;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL BEM-ME-QUER;Urbana;Rio Grande do Sul;SAO LOURENCO DO SUL
43184049;ESC MUN DE ED INFANTIL TIA MARGARIDA;Urbana;Rio Grande do Sul;SAO LOURENCO DO SUL
43184057;ESC MUN DE ED INFANTIL RAIO DE SOL;Urbana;Rio Grande do Sul;SAO LOURENCO DO SUL
43184065;ESC MUN DE ED INFANTIL RECANTO FELIZ;Urbana;Rio Grande do Sul;SAO LOURENCO DO SUL
43184073;EMEF IRMA MARIA FIRMINA SIMON;Urbana;Rio Grande do Sul;CANGUCU
43184081;ESC MUN DE EDUC INFANTIL BEM ME QUER;Urbana;Rio Grande do Sul;CAPAO DO LEAO
43184090;ESC MUN EDUC INF DONA ALAIDE TEIXEIRA VICTORIA;Urbana;Rio Grande do Sul;CAPAO DO LEAO
43184103;ESC MUN INFANT GIRASSOL;Urbana;Rio Grande do Sul;CAPAO DO LEAO
43184111;EMEI BOLINHA;Urbana;Rio Grande do Sul;JAGUARAO
43184120;EMEI PEDACINHO DO CEU;Urbana;Rio Grande do Sul;JAGUARAO
43184138;EMEI PATO DONALD;Urbana;Rio Grande do Sul;JAGUARAO
43184146;EMEI CASA DA CRIANCA;Urbana;Rio Grande do Sul;JAGUARAO
43184154;EMEI CEBOLINHA;Urbana;Rio Grande do Sul;JAGUARAO
43184162;EMEI SEMENTINHA;Urbana;Rio Grande do Sul;JAGUARAO
43184170;ESC TEC SAO FRANCISCO;Urbana;Rio Grande do Sul;CAXIAS DO SUL
43184189;ESC MUN ED INFA GILDA SCHIAVON;Urbana;Rio Grande do Sul;CANOAS
43184197;ESC MUN ED INFA PEQUENO POLEGAR;Urbana;Rio Grande do Sul;CANOAS
43184200;ESC MUN ED INFANTIL VO CORINA;Urbana;Rio Grande do Sul;CANOAS
43184219;ESC MUN ED INFA CARA MELADA;Urbana;Rio Grande do Sul;CANOAS
43184227;ESC MUN ED INFA TIA LOURDES;Urbana;Rio Grande do Sul;CANOAS
43184235;ESC MUN ED INFA BEM-ME-QUER;Urbana;Rio Grande do Sul;CANOAS
43184243;ESC MUN ED INFA CARINHA DE ANJO;Urbana;Rio Grande do Sul;CANOAS
43184251;ESC MUN ED INFA GENTE MIUDA;Urbana;Rio Grande do Sul;CANOAS
43184260;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL TIA MARIA LUCIA;Urbana;Rio Grande do Sul;CANOAS
43184278;ESC MUN ED INFA CARROSSEL;Urbana;Rio Grande do Sul;CANOAS
43184286;ESC MUN ED INFA PINTANDO O SETE;Urbana;Rio Grande do Sul;CANOAS
43184294;ESC MUN ED INFA RECANTO DO FILHOTE;Urbana;Rio Grande do Sul;CANOAS
43184308;ESC EST ENS FUN HUMBERTO DE CAMPOS;Urbana;Rio Grande do Sul;SANTA MARIA
43184316;EMEE ESPACO CRIADOR;Urbana;Rio Grande do Sul;CHAPADA
43184324;ESC MUN ED INFA MUNDO MAGICO;Urbana;Rio Grande do Sul;CANOAS
43184332;ESC MUN DE EDUCACAO INFANTIL VO SARA;Urbana;Rio Grande do Sul;CANOAS
43184340;E M E I VO MARIA ALDINA;Urbana;Rio Grande do Sul;CANOAS
43184359;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL VO BABALI;Urbana;Rio Grande do Sul;CANOAS
43184367;ESC MUN ED INFA MAE AUGUSTA;Urbana;Rio Grande do Sul;CANOAS
43184375;ESC MUN ED INFA BEIJA-FLOR;Urbana;Rio Grande do Sul;CANOAS
43184383;ESC MUN ED INFA MEU PEDACINHO DE CHAO;Urbana;Rio Grande do Sul;CANOAS
43184391;ESC MUN ED INFA VOVO DORALICE;Urbana;Rio Grande do Sul;CANOAS
43184405;ESC MUN ED INFA MEU TESOURO;Urbana;Rio Grande do Sul;CANOAS
43184413;ESC MUN ED INFA VO INEZINHA;Urbana;Rio Grande do Sul;CANOAS
43184421;ESC MUN ED INFA VO PICUCHA;Urbana;Rio Grande do Sul;CANOAS
43184430;ESC MUN ED INFA PE NO CHAO;Urbana;Rio Grande do Sul;CANOAS
43184448;ESC MUN ED INFA TIJOLINHO;Urbana;Rio Grande do Sul;CANOAS
43184456;ESC MUN ED INFANTIL PINGO DE GENTE;Urbana;Rio Grande do Sul;CANOAS
43184464;E M E I PE DE MOLEQUE;Urbana;Rio Grande do Sul;CANOAS
43184472;ESC MUN ED INFA CRIANCA FELIZ;Urbana;Rio Grande do Sul;SANTA ROSA
43184480;ESC MUN ED INFA BEM ME QUER;Urbana;Rio Grande do Sul;SANTA ROSA
43184499;ESC MUN ED INFA JEITO DE CRIANCA;Urbana;Rio Grande do Sul;SANTA ROSA
43184502;ESC MUN ED INF CRESCER FELIZ;Urbana;Rio Grande do Sul;SANTA ROSA
43184510;ESC MUN ED INFA HEROIS DO FUTURO;Urbana;Rio Grande do Sul;SANTA ROSA
43184529;EMEI CRIANCA ESPERANCA;Urbana;Rio Grande do Sul;SANTA ROSA
43184537;ESC MUN ED INFA ESPACO DA CRIANCA;Urbana;Rio Grande do Sul;SANTA ROSA
43184545;ESC MUN ED INFA RECANTO DA CRIANCA;Urbana;Rio Grande do Sul;SANTA ROSA
43184553;ESC MUN ED INFA MUNDO ENCANTADO;Urbana;Rio Grande do Sul;SANTA ROSA
43184561;EMEI CAMINHOS DO SABER;Urbana;Rio Grande do Sul;SANTA ROSA
43184570;E M E I MUNDO DA CRIANCA;Urbana;Rio Grande do Sul;SANTA ROSA
43184588;ESC MUN ED INFA AMIGUINHOS DA BALNEARIA;Urbana;Rio Grande do Sul;SANTA ROSA
43184596;EEE ANITA BLUM STADLER;Urbana;Rio Grande do Sul;ALEGRIA
43184600;E M DE EDUCACAO INFANTIL MOACIR ANTONIO PEREIRA;Urbana;Rio Grande do Sul;VERA CRUZ
43184618;ESC MUN ED INFA PINGO DE GENTE;Urbana;Rio Grande do Sul;VERA CRUZ
43184626;ESC MUN ED INFA VOVO ADAIL;Urbana;Rio Grande do Sul;VERA CRUZ
43184634;ESC MUN ED INFANTIL DONA DIONEIA;Urbana;Rio Grande do Sul;VERA CRUZ
43184642;CENTRO DE ASSISTENCIA SOCIAL VENANCIO AIRES-CASVA;Urbana;Rio Grande do Sul;VENANCIO AIRES
43184669;EMEI MONICA;Urbana;Rio Grande do Sul;VENANCIO AIRES
43184677;EMEI FREDERICO REINALDO CLOSS;Urbana;Rio Grande do Sul;VENANCIO AIRES
43184685;EMEI GENTE MIUDA;Urbana;Rio Grande do Sul;VENANCIO AIRES
43184693;EMEI ARCO IRIS;Urbana;Rio Grande do Sul;VENANCIO AIRES
43184707;EMEI ALOISIUS PAULINO ALGAYER;Urbana;Rio Grande do Sul;VENANCIO AIRES
43184715;EMEI VOVO WEBER;Urbana;Rio Grande do Sul;VENANCIO AIRES
43184758;ESCOLA MUNICIPAL EDUCACAO INFANTIL JANAICA COLOSSI;Urbana;Rio Grande do Sul;LIBERATO SALZANO
43184766;ESC EST DE ENS FUN HERBERT DE SOUZA;Urbana;Rio Grande do Sul;SANTO ANGELO
43184774;SOC DE MANUTENCAO CASA DA CRIANCA DE SAO JERONIMO;Urbana;Rio Grande do Sul;SAO JERONIMO
43184782;COLEGIO MUTIRAO DE SAO MARCOS;Urbana;Rio Grande do Sul;SAO MARCOS
43184790;COLEGIO MILITAR DE SANTA MARIA;Urbana;Rio Grande do Sul;SANTA MARIA
43184804;ESC EST ENS FUN E MEDIO DOM ANTONIO ZATTERA;Urbana;Rio Grande do Sul;PELOTAS
43184812;EMEFSANTA CORONA;Urbana;Rio Grande do Sul;CAXIAS DO SUL
43184820;ESC MUN ENS FUN JOSE PROTAZIO SOARES DE SOUZA;Urbana;Rio Grande do Sul;CAXIAS DO SUL
43184839;ESC MUN ENS FUN MARIO QUINTANA;Urbana;Rio Grande do Sul;CAXIAS DO SUL
43184847;ESC MUN ENS FUN CASTRO ALVES;Rural;Rio Grande do Sul;NONOAI
43184863;E E E F NO BAIRRO BOA SAUDE;Urbana;Rio Grande do Sul;NOVO HAMBURGO
43184871;ESCOLA ESPECIAL DE ENSINO FUNDAMENTAL CANTINHO DA AMIZADE;Urbana;Rio Grande do Sul;CAMBARA DO SUL
43184898;ESC EST ENS MEDIO SANTA MARTA;Urbana;Rio Grande do Sul;SANTA MARIA
43184901;ESC MUN ENS FUN DE CAMPO DO MEIO;Rural;Rio Grande do Sul;MONTENEGRO
43184910;ESC EST DE ENS FUND INDIGENA KARAI NHE E KATU;Rural;Rio Grande do Sul;VIAMAO
43184928;ESC EST ENS MED JOAO SIMOES LOPES NETO;Urbana;Rio Grande do Sul;TURUCU
43184936;ESC EST ENS MED JUNTO A ESC MUN ENS FUND DR JAIME;Rural;Rio Grande do Sul;CERRITO
43184960;29 EEI CANTINHO DOS PIAS;Urbana;Rio Grande do Sul;PORTO ALEGRE
43184979;49 IEI BRINCANDO DE CIRANDA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43184987;95 EEI CENTRO SOCIAL DA CRIANCA - COMCAV;Urbana;Rio Grande do Sul;PORTO ALEGRE
43184995;CRECHE SAO FRANCISCO DE ASSIS;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185002;ESCOLA DE EDUCACAO INFANTIL TURMINHA DO BARULHO SC LTDA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185029;126 EEI INSTITUTO PROVIDENCIA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185045;41 EEI MENSAGEIROS DA LUZ;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185053;70 IEI CENEAMM 1 DE MAIO;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185061;AS INST DA JUV FEM ESCOLA SAO CARLOS;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185070;38 IEI NOSSA SENHORA DE FATIMA -BOM JESUS;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185088;51 EEI TURMA DO BARULHO;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185096;82 IEI MEDIANEIRA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185100;39 IEI RECANTO DOS PIAS;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185118;86 EEI ARAPEI;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185126;CRECHE E RECREACAO RAIO DE SOL;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185142;103 EEI INSTITUTO SAO BENEDITO;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185169;24 IEI LAR DA CRIANCA MENINO JESUS DE PRAGA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185185;69 IEI CRECHE LAR DA CRIANCA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185207;55 IEI VOVO IDA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185215;IEI JARDIM CASCATA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185223;101 EEI BEM -ME -QUER;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185231;203 EEI AMIGO GERMANO;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185240;100 IEI ISABEL VIEIRA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185258;97 EEI PASSO A PASSO;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185266;19 IEI VOVO CAZEMIRO;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185274;35 EEI NOSSA SENHORA APARECIDA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185282;72 IEI AMAVTRON;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185290;182 EEI CRECHE NAVEGANTES;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185304;3 EEI ESTRELINHA DO CEU;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185312;53 IEI BALAO MAGICO;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185320;27 IEI GIRASSOL;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185347;98 EEI MENINO JESUS;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185355;37 IEI AELCA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185363;21 EEI GALPAOZINHO;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185371;30 EEI TRES CORACOES;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185398;7 IEI EUGENIA CONTE;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185401;EMEI MAMAE CORUJA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185410;13 IEI SANTA LUIZA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185436;61 IEI VO BELINHA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185444;89 EEI VO MARIA;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185452;93 EEI RECANTO DA CRIANCA FELIZ;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185479;63 IEI NOSSA SENHORA APARECIDA -VILA PINHAL;Urbana;Rio Grande do Sul;PORTO ALEGRE
43185487;ESC EST ENS FUN COMENDADORA DOLORES CUNHA;Rural;Rio Grande do Sul;URUGUAIANA
43185495;4 EEI ESTRELINHA DO AMANHA;Urbana;Rio Grande do Sul;PORTO ALEGRE
